Comune;Provincia;Regione;Nome;Anno inserimento;Data e ora inserimento;Identificatore in OpenStreetMap;Longitudine;Latitudine
41049;41;11;Museo dei fossili del Monte Nerone;2015;2015-12-01T14:57:17Z;2918768144;12,5134019;43,5890744
41049;41;11;Museo degli antichi mestieri;2015;2015-12-01T14:57:17Z;2918768301;12,5135713;43,5892887
47012;47;9;Pinacoteca di San Michele;2014;2014-04-30T11:26:33Z;2805848663;10,6870761;43,9001685
47012;47;9;Museo della Carta;2014;2014-04-30T16:57:00Z;2826955921;10,6917131;43,9296085
49006;49;9;Museo Archivio Giosuè Carducci;2014;2014-06-21T08:25:23Z;2925656180;10,6100345;43,1607491
49006;49;9;Museo Casa Carducci;2014;2014-06-21T08:25:23Z;2925656181;10,610756;43,1615689
48022;48;9;Museo d'Impruneta;2016;2016-01-17T13:03:27Z;2576926264;11,2550548;43,6852912
54001;54;10;Museo della Scuola;2014;2014-02-19T12:22:15Z;2680502044;12,5838191;43,0314999
53021;53;9;Museo geologico;2014;2014-05-29T06:49:43Z;2886616351;11,218768;43,0789126
52009;52;9;Museo Etrusco;2013;2013-12-11T10:27:05Z;2575548693;11,8256109;43,05834
50026;50;9;Museo della Grafica;2014;2014-01-03T12:43:18Z;2607786585;10,4052007;43,7138563
50026;50;9;Domus Galilaeana;2014;2014-11-14T17:22:11Z;2731142282;10,397448;43,7188276
52032;52;9;Museo Civico;2014;2014-04-21T12:42:59Z;2805848836;11,3320952;43,3178806
52032;52;9;Spedale Santa Maria della Scala;2014;2014-08-31T15:04:12Z;2805848847;11,3279706;43,3171886
52032;52;9;Museo dell'Opera del Duomo;2014;2014-04-21T14:27:58Z;2805848853;11,3296592;43,317579
52032;52;9;Oratorio di San Bernardino - Museo Diocesano d'A;2014;2014-08-31T15:04:11Z;2805848854;11,3344982;43,3218693
52032;52;9;Archivio di Stato;2014;2014-04-21T10:46:56Z;2805848857;11,3330284;43,3188797
52032;52;9;Museo Archeologico Nazionale;2014;2014-11-14T17:49:25Z;2806096972;11,3280698;43,3169818
52032;52;9;Pinacoteca Nazionale;2015;2015-09-07T14:11:01Z;2806096978;11,3305776;43,3156431
52032;52;9;Accademia Musicale Chigiana;2014;2014-04-24T00:38:47Z;2806773696;11,3309819;43,3172405
52032;52;9;Basilica Sotterranea (Cripta del Duomo);2014;2014-04-24T00:38:46Z;2812461389;11,3293064;43,3178933
52032;52;9;Battistero di San Giovanni;2014;2014-04-24T00:38:46Z;2812461391;11,3293197;43,3180749
50031;50;9;Museo Radico;2014;2014-02-08T15:05:27Z;2661363561;10,4207318;43,7839687
55004;55;10;"Museo Archeologico """"Edilberto Rosa""""";2015;2015-06-20T15:14:29Z;2636581303;12,4170962;42,5541886
55004;55;10;"Pinacoteca """"Edilberto Rosa""""";2014;2014-01-25T12:21:48Z;2636581304;12,4167771;42,5544154
55004;55;10;Museo Civico;2015;2015-05-09T16:39:58Z;2877968189;12,4171951;42,5542539
54039;54;10;Cappella di San Severo;2014;2014-01-04T11:53:07Z;2609209528;12,392133;43,1129122
55012;55;10;Museo delle mummie;2014;2014-01-05T13:30:55Z;2610886567;12,7952798;42,6184101
54024;54;10;Museo civico;2013;2013-12-24T18:41:13Z;2593033655;12,5783294;43,3532909
54044;54;10;Villa di Plinio in Tuscis;2014;2014-03-24T11:22:57Z;2739197909;12,1967852;43,5381027
54047;54;10;Ecomuseo del Tartufo;2014;2014-01-03T11:04:32Z;2607689335;12,829619;42,7130887
55022;55;10;Narni Sotterranea;2014;2014-10-18T15:25:59Z;2683313191;12,5138417;42,5205688
54051;54;10;Museo nazionale del Ducato di Spoleto;2014;2014-01-04T15:06:46Z;2609444358;12,7426324;42,7345777
55023;55;10;Museo Emilio Greco;2014;2014-01-06T15:38:14Z;2612355924;12,1140696;42,7166528
54018;54;10;Pinacoteca civica;2014;2014-01-03T17:16:29Z;2608186032;12,702757;42,9563433
54018;54;10;MAC Museo Archeologico Colfiorito;2014;2014-06-20T10:32:47Z;2924540978;12,8918936;43,0284797
54052;54;10;Museo Civico;2014;2014-01-06T15:16:11Z;2612317668;12,4068325;42,7819852
54052;54;10;Cisterne Romane;2014;2014-04-25T00:18:10Z;2814635509;12,4063693;42,7819689
51026;51;9;Museo Paleontologico;2015;2015-03-03T21:30:57Z;3222186065;11,5672434;43,5243508
41001;41;11; ;2014;2014-08-30T11:14:39Z;3050226751;12,7139285;43,639087
56018;56;12;MUVIS - Museo del Vino;2014;2014-09-01T09:50:36Z;3053270377;12,2043483;42,6462856
56053;56;12;Museo della Preistoria della Tuscia e della Rocc;2014;2014-11-16T18:36:26Z;3163069964;11,8192453;42,5682316
59014;59;12;Teatro romano;2014;2014-08-27T20:12:24Z;3046380485;13,7686568;41,2426366
58091;58;12;Vigamus museo del videogioco;2014;2014-07-10T11:25:13Z;2957067329;12,4595803;41,9167644
58091;58;12;Macro Testaccio;2014;2014-12-04T00:25:23Z;3218242360;12,47315;41,876385
42017;42;11; ;2014;2014-10-04T15:57:50Z;3111142250;12,8735455;43,2969108
42041;42;11;Telefonmuseum;2014;2014-08-22T14:10:21Z;3034752153;13,2056761;43,5767001
41054;41;11;Museo archeologico del territorio di Suasa;2014;2014-07-04T10:38:18Z;2947499439;12,9449117;43,6044847
41054;41;11;Museo delle Terre Marchiggiane;2014;2014-09-12T15:10:53Z;3073534666;12,9450378;43,604464
42003;42;11; ;2014;2014-09-17T08:52:55Z;3081435177;12,9446812;43,5690453
48017;48;9;Casa dii Dante;2014;2014-10-19T20:59:09Z;2934171474;11,2570496;43,7710921
48017;48;9;Palazzo Strozzi;2014;2014-09-06T14:15:07Z;3063152182;11,2515954;43,7710694
48017;48;9;Cenacolo di Fuligno;2014;2014-10-19T22:59:58Z;3112861998;11,2513709;43,7772838
48017;48;9;Museo nazionale di antropologia ed etnologia;2015;2015-04-12T20:37:17Z;3120274425;11,2580662;43,7717206
48017;48;9;Museo delle porcellane;2014;2014-11-30T21:39:25Z;3213287243;11,2523467;43,7619339
46022;46;9;Museo casa natale Giacomo Puccini;2015;2015-10-26T18:43:18Z;2958741495;10,4563554;43,9657357
43042;43;11;Museo del mare e della pesca;2014;2014-09-09T22:06:31Z;3069293708;13,6605385;43,4387069
46017;46;9;Museo-casa natale di Giacomo Puccini;2015;2015-11-02T13:55:09Z;3088859965;10,5015544;43,8432979
53026;53;9;Museo archeologico;2014;2014-07-03T14:55:01Z;2946105698;11,6460893;42,6572618
53015;53;9;Museo Archeologico;2015;2015-05-10T20:39:13Z;3257880931;10,8877298;43,0499908
52003;52;9;Museo della Mezzadria;2014;2014-09-29T22:38:06Z;3100285430;11,482116;43,1392793
54039;54;10;Antiquarium Arna città scomparsa;2014;2014-12-01T12:16:15Z;3213969174;12,4855189;43,1279929
54044;54;10;Tipografia Pliniana;2014;2014-12-28T00:51:10Z;3256074489;12,1926515;43,5120461
45010;45;9;Museo Diocesano di Massa;2015;2015-08-01T08:17:20Z;3676043684;10,1422981;44,0357933
51033;51;9;Museo della basilica di Santa Maria delle Grazie;2015;2015-02-26T21:58:29Z;3373936577;11,5296995;43,5643021
58091;58;12;Museo Hendrik Christian Andersen;2015;2015-01-25T22:48:44Z;3310964447;12,4727214;41,9141287
58091;58;12;Museo Boncompagni Ludovisi per le arti decorativ;2015;2015-04-14T22:42:19Z;3456447054;12,4951494;41,9086748
58091;58;12;"Museo Etnografico """"Luigi Pigorini""""";2015;2015-05-07T20:11:10Z;3503692293;12,4723489;41,8338956
58091;58;12;Museo nazionale dell'Alto Medioevo;2015;2015-05-07T20:11:10Z;3503692294;12,4717133;41,8322305
58091;58;12;"Museo Nazionale d'Arte Orientale """"G. Tucci""""";2015;2015-05-26T21:54:13Z;3548468545;12,5001321;41,8946377
56059;56;12;Ecomuseo della Tuscia;2015;2015-01-24T22:00:30Z;3308442106;12,1689666;42,5199502
42011;42;11;Museo civico archeologico della Città romana di;2015;2015-07-28T10:29:20Z;3669921809;12,9772088;43,6090433
47012;47;9;Museo Civico;2015;2015-01-27T16:24:07Z;3314737282;10,6881264;43,9047059
47012;47;9;Museo del Giocattolo;2015;2015-01-28T08:42:14Z;3316213461;10,6545562;43,8963318
47014;47;9;Centro di Arti Visive Contemporanee - Palazzo Fa;2015;2015-05-09T18:20:04Z;3507362815;10,9146463;43,9357554
47014;47;9;Museo Diocesano;2016;2016-01-31T14:44:40Z;3507362817;10,9184739;43,933669
47014;47;9;Museo Civico;2015;2015-05-10T20:39:13Z;3507362822;10,9180018;43,9336654
47014;47;9;Palazzo Sozzifanti;2015;2015-05-09T18:20:04Z;3507362825;10,9185758;43,9330724
48017;48;9;Museo Galileo;2015;2015-05-14T21:34:35Z;3518187675;11,2559063;43,7676642
48017;48;9;Museo Diocesano;2015;2015-05-15T16:28:32Z;3519960102;11,2541102;43,7685766
48017;48;9;Museo Marino Marini (Chiesa di San Pancrazio);2015;2015-06-21T21:36:34Z;3609574965;11,249965;43,7718815
48005;48;9;Museo del figurino storico;2015;2015-08-02T15:50:29Z;3677691329;11,1634527;43,8641393
48011;48;9;Museo storico della caccia e del territorio;2015;2015-01-30T21:56:47Z;3321860763;10,8791922;43,7587473
53021;53;9;Museo della vite e del Vino;2015;2015-07-30T16:52:19Z;3673731415;11,1682448;43,0090901
53014;53;9;Museo Archeologico di Saturnia;2015;2015-06-11T10:22:35Z;3587645235;11,5060025;42,66497
53015;53;9;Museo di Arte e Storia delle Miniere;2015;2015-06-25T20:42:38Z;3587646824;10,8906873;43,0516912
53015;53;9;Museo di arte sacra;2015;2015-06-25T20:42:38Z;3587647657;10,892633;43,0512249
50019;50;9;Museo delle Miniere;2015;2015-01-24T18:31:31Z;3308025336;10,7516794;43,3918947
52023;52;9;Museo d'arte sacra del Chianti;2015;2015-03-22T21:58:36Z;3413495250;11,3790488;43,4839821
52028;52;9; ;2015;2015-05-16T15:43:58Z;3522095055;11,0430262;43,470112
56011;56;12;Museo delle Tradizioni Popolari;2015;2015-03-24T16:49:04Z;3416196123;12,2309545;42,3817459
54015;54;10;Museo della casa contadina;2015;2015-05-01T23:07:24Z;3491597394;12,2879711;43,1288177
54015;54;10;Museo della Pievania;2015;2015-05-01T23:07:23Z;3492233194;12,2879533;43,1287484
100004;100;9;Museo della natura morta;2015;2015-01-20T22:55:16Z;3301546016;11,0561555;43,8173096
100005;100;9;Museo civico;2015;2015-05-18T22:36:20Z;3527140632;11,0965205;43,8805279
41001;41;11;"Museo archeologico """"Pitinum Mergens""""";2015;2015-09-17T18:06:32Z;3748213565;12,6720406;43,6166774
56041;56;12;Museo nazionale Palazzo Altieri;2016;2016-02-19T04:10:17Z;3998912657;12,1383082;42,1600225
58112;58;12;Le Vie dei Racconti;2016;2016-02-16T17:05:03Z;4009702936;12,8966289;42,0171181
59011;59;12;Museo Mario Valeriani;2015;2015-12-29T15:08:07Z;3916615528;12,9058579;41,463547
58091;58;12;Mueso delle Forze Alleate Roma;2015;2015-09-13T19:24:56Z;3741688499;12,5143032;41,9194781
58091;58;12;Giacomo Guidi Arte Contemporanea;2015;2015-09-27T15:58:08Z;3761580107;12,4675164;41,8985849
56057;56;12;Museo della città e del territorio;2015;2015-11-12T05:13:30Z;3826424191;12,050622;42,3226936
58076;58;12;Preistorico Naturalistico;2016;2016-02-16T17:05:04Z;4009702955;12,9096671;42,0946797
57059;57;12;Museo Civico - sezione storico-artistica;2015;2015-12-06T19:38:03Z;3880778625;12,8610224;42,4027371
57059;57;12;Museo diocesano del tesoro del Duomo;2015;2015-12-06T22:05:55Z;3880999923;12,8593349;42,401991
48032;48;9;Raccolta d'arte sacra di San Clemente a Pelago;2015;2015-12-24T11:20:50Z;3907901472;11,5056233;43,7698181
47014;47;9;Casa-Studio Fernando Melani;2016;2016-01-31T13:56:49Z;3979609886;10,9122244;43,9342949
47014;47;9;Museo Clemente Rospigliosi;2016;2016-01-31T14:44:40Z;3979701654;10,9186961;43,9337677
47014;47;9;Museo del Ricamo;2016;2016-01-31T14:44:40Z;3979701656;10,9185781;43,9337174
47014;47;9;Fondazione Pistoiese Jorio Vivarelli;2016;2016-01-31T16:02:01Z;3979887102;10,8782929;43,9478783
47016;47;9;Centro di documentazione sull’eccidio del Padu;2015;2015-11-15T15:31:43Z;3837434750;10,7674783;43,8167668
48017;48;9;Museo della Misericordia;2016;2016-02-10T13:00:44Z;3999086976;11,2556168;43,7725613
47019;47;9;Museo e giardino didattico del ferro;2016;2016-02-03T09:09:20Z;3985714185;10,8815587;44,0384926
48050;48;9;MIC - Museo Interattivo del Calcolo;2015;2015-10-12T12:22:26Z;3783203346;10,9398327;43,7259187
48008;48;9;Centro Espositivo della Cantieristica navale e d;2015;2015-09-13T14:40:13Z;3741347394;10,9776841;43,7428971
43044;43;11;Casa Leopardi;2015;2015-09-01T09:44:32Z;3724486808;13,5519032;43,3981474
43047;43;11;Museo Archeologico;2016;2016-02-20T14:02:13Z;4016448986;13,1766126;43,2259678
46017;46;9;Ufficio Puccini Museum Biglietteria;2015;2015-11-06T19:05:43Z;3813846124;10,5011683;43,8430767
53022;53;9;Museo delle Miniere di Mercurio del Monte Amiata;2016;2016-02-16T16:25:06Z;3757606638;11,5855693;42,8313802
54012;54;10;Museo di Scienze Naturali;2015;2015-10-30T10:59:37Z;3809794037;12,0036807;42,9526322
54012;54;10;Museo Civico Diocesano di Santa Maria dei Servi;2015;2015-10-30T11:15:11Z;3809807660;12,0046492;42,9512667
52028;52;9;Galleria Continua;2015;2015-09-13T08:50:25Z;3740981726;11,044297;43,4675357
55029;55;10;Fondazione Museo dell'Opera di Guido Calori;2015;2015-10-01T17:39:51Z;3767597935;12,545926;42,6142141
54017;54;10;Museo regionale della Ceramica;2015;2015-08-27T08:05:04Z;3716534628;12,4200178;42,982497
54039;54;10;Antiquarium Necropoli del Palazzone;2015;2015-11-10T00:16:51Z;3827759105;12,4262186;43,0900592
55018;55;10;Museo civiltà contadina;2015;2015-11-25T17:29:33Z;3859285312;12,2838266;42,6498089
55023;55;10;Museo Opera del Duomo;2016;2016-01-26T16:21:36Z;3968728449;12,1143307;42,7171334
50040;50;9;Museo Civico F. Baldinucci;2015;2015-08-20T12:59:06Z;3706533667;10,5923132;43,5659773
87047;87;19;Palazzo Ardizzone;2010;2010-04-28T21:10:56Z;710911270;14,886827;37,6171626
88006;88;19;Casa di Quasimodo;2014;2014-02-09T00:13:06Z;975936988;14,7613886;36,8610979
89017;89;19;Museo Regional Di Palazzo Bellomo;2014;2014-08-02T21:36:30Z;567053419;15,2944534;37,0576766
83041;83;19;Museo Archeologico Luigi Bernabo Brea;2014;2014-05-02T08:05:50Z;1022417043;14,9570325;38,4674884
83032;83;19;Museo Archeologico di Naxos;2015;2015-04-08T17:31:05Z;759147140;15,2742149;37,8240547
87006;87;19;Museo civico di Adrano;2010;2010-04-13T18:09:36Z;439238206;14,8318961;37,6626925
82053;82;19;museo dell'Islam;2013;2013-12-12T17:35:57Z;267673035;13,3410945;38,1166201
84001;84;19;Museo Archeologico;2013;2013-12-15T15:42:44Z;918323891;13,5890789;37,2970477
83091;83;19;Museo della ceramica;2016;2016-01-17T13:42:28Z;1113042328;14,3478039;38,0164748
87015;87;19;Museo Civico Belliniano;2014;2014-06-19T22:03:50Z;300322515;15,0841654;37,5025849
87015;87;19;Museo Diocesano;2014;2014-06-18T21:45:37Z;338966369;15,0876708;37,5019692
87015;87;19;Museo Civico al Castello Ursino;2014;2014-02-22T13:15:14Z;1083624278;15,084518;37,4991764
104025;104;20; ;2009;2009-09-01T13:49:17Z;479953699;9,105212;40,9008958
105017;105;20;Museum of Tertenia;2013;2013-05-10T20:08:32Z;470285365;9,5762586;39,6990344
106003;106;20;Museo Sa Corona Arrubia;2013;2013-10-16T12:01:13Z;665387079;8,8652377;39,6565716
107009;107;20;Museo dell'Arte Mineraria;2013;2013-08-24T01:10:43Z;966997488;8,5320317;39,3114146
107001;107;20;Museo del Minatore;2010;2010-10-18T17:05:54Z;956185779;8,4006128;39,4004335
107006;107;20;Museo Etnografico;2010;2010-10-18T16:33:46Z;956151760;8,4974693;39,4357885
92080;92;20;Museo del Cervo Sardo;2011;2011-11-28T22:30:53Z;915433562;9,3944785;39,3054646
92009;92;20;Museo Archeologico Nazionale di Cagliari;2015;2015-01-29T22:28:58Z;956130319;9,1166928;39,222345
91051;91;20;MAN - Museo d'Arte della Provincia di Nuoro;2014;2014-01-01T14:32:07Z;472465980;9,3335695;40,3214623
91051;91;20;Museo etnografico, del costume e delle tradizion;2009;2009-08-23T22:35:59Z;472465984;9,3353041;40,317109
91051;91;20;Casa Museo di Grazia Deledda;2014;2014-01-01T14:23:49Z;486571295;9,3368115;40,3234762
83025;83;19;Antiquarium Museo Archeologico;2012;2012-04-06T14:11:35Z;1605035166;15,1369845;37,8980322
83025;83;19;Convento dei Frati Minori Cappuccini - XVI sec.;2012;2012-02-14T17:13:19Z;1632931377;15,1445997;37,9063531
81020;81;19;Museo del Santuario;2015;2015-07-08T10:26:56Z;2005579929;12,7341893;38,1759773
81018;81;19;Mostra di Cimeli del Risorgimento;2012;2012-11-09T23:38:06Z;2005579914;12,8013;37,8174
81018;81;19;Museo Civico;2012;2012-11-09T23:38:06Z;2005579918;12,8013085;37,8173798
81019;81;19;Castello Di Rampinzeri;2012;2012-08-10T23:14:26Z;1860894165;12,9134789;37,78088
81019;81;19;Museo Nino Cordio;2012;2012-11-09T23:38:07Z;2005579924;12,8798;37,7707
82022;82;19;Museo Naturalistico Francesco Minà Palumbo;2012;2012-10-06T12:12:03Z;1949001745;14,0865584;37,9311153
81021;81;19; ;2011;2011-09-04T18:30:49Z;1423293682;12,5103873;38,0169031
81011;81;19;Museo Mirabile delle Tradizioni ed Arti Popolari;2012;2012-11-09T23:38:07Z;2005579923;12,481;37,742
81011;81;19;Museo degli Arazzi;2012;2012-11-09T23:38:07Z;2005579926;12,434;37,7987
81011;81;19;Museo e Chiesa del Carmine;2012;2012-11-09T23:38:08Z;2005579934;12,4315;37,7994
81024;81;19;Museo della Civiltà Contadina;2014;2014-05-24T14:22:02Z;2005579920;12,5045;37,7162
82001;82;19; ;2012;2012-06-21T18:02:23Z;1797318073;13,7070744;37,7761443
81013;81;19;Museo della Civiltà Preistorica;2012;2012-11-09T23:38:08Z;2005579932;12,5618885;37,9815742
82006;82;19;Museo del Giocattolo;2015;2015-03-17T21:41:32Z;1957103614;13,5079981;38,0740994
81002;81;19;Museo della Civiltà Locale;2014;2014-07-08T09:10:53Z;2005579931;12,7120973;38,0129064
81004;81;19;Museo Etnografico;2012;2012-11-09T23:38:07Z;2005579922;12,7472;37,6337
81005;81;19;Museo Etno-Antropologico Annalisa Buccellato;2014;2014-01-26T14:29:12Z;2005579921;12,8816283;38,0305312
81005;81;19;Museo del Mare;2016;2016-01-17T11:11:24Z;2005579928;12,8792467;38,0279362
81005;81;19;Museo dell'Acqua e dei Mulini ad Acqua;2012;2012-11-09T23:38:07Z;2005579930;12,8814822;38,0303951
81006;81;19;Museo Civico;2012;2012-11-09T23:38:20Z;1882538216;12,7915397;37,6764251
81007;81;19;Museo Casa del Pellegrino;2012;2012-11-09T23:38:06Z;2005579915;12,6755;38,0783
81008;81;19;Museo Daniel Chalonge;2014;2014-02-08T23:57:39Z;2005579919;12,5880736;38,0384609
81008;81;19;Museo Paul A.M. Dirac;2013;2013-08-02T10:47:15Z;2005579925;12,5879885;38,0384487
81009;81;19;Museo Civico (ex Stabilimento Florio);2012;2012-11-09T23:38:06Z;2005579916;12,3239;37,9293
81010;81;19;Museo Civico d'Arte Contemporanea;2012;2012-11-09T23:38:06Z;2005579917;12,875;37,812
81010;81;19;Museo del Granaio Al Baglio Di Stefano;2012;2012-11-09T23:38:07Z;2005579927;12,8819148;37,8020932
81010;81;19;Museo delle Trame Mediterranee;2012;2012-11-09T23:38:08Z;2005579933;12,8817435;37,8021066
86002;86;19;Museo archeologico di Aidone;2015;2015-08-20T18:02:01Z;1725186678;14,4473549;37,4136341
85020;85;19;Ex Convento dei Carmelitani;2012;2012-11-07T18:42:17Z;2001677963;13,7366729;37,5240081
85020;85;19;Museo Etno-antropologico;2012;2012-11-07T18:42:17Z;2001677964;13,7368507;37,5240731
82053;82;19;Galleria Regionale;2013;2013-12-11T15:05:21Z;1572913967;13,3711754;38,1165922
82053;82;19;museo di geologia Gemmelaro;2013;2013-12-11T14:56:17Z;1743401159;13,3594454;38,1090424
82053;82;19;museo internazionale delle marionette Antonio Pa;2013;2013-12-12T17:19:37Z;1816345209;13,370568;38,1185704
82053;82;19;Museo d'arte e archeologia Ignazio Mormino;2013;2013-12-11T15:27:14Z;1927130930;13,3489259;38,1344399
82053;82;19;Museo del mare;2015;2015-11-30T09:12:27Z;1948131038;13,3672465;38,1366598
82053;82;19;Museo storico dei motori e dei meccanismi;2012;2012-12-07T13:28:58Z;1962531883;13,3470991;38,1043965
82053;82;19;Museo dell'Osservatorio Astronomico;2015;2015-07-11T11:57:18Z;2027074010;13,3531724;38,1114372
82070;82;19;Museo Civico;2012;2012-08-23T13:15:44Z;1879329469;13,6958411;37,9865367
87015;87;19;Antiquarium regionale al Teatro Romano;2015;2015-03-23T19:43:29Z;1637958802;15,0837898;37,5024657
87015;87;19;Antiquarium Casa Liberti;2012;2012-02-18T17:48:07Z;1637958815;15,0839186;37,5030743
87017;87;19;Museo delle Genti dell'Etna;2015;2015-10-05T22:04:13Z;2002735987;15,1660106;37,718414
90023;90;20;Castello dei Doria;2012;2012-09-05T18:51:16Z;1900945849;8,7122838;40,9155927
90003;90;20;Museo Casa Manno;2015;2015-04-26T21:03:54Z;1792426013;8,3120804;40,5593743
90003;90;20;Museo diocesano;2012;2012-06-17T21:34:45Z;1792426014;8,3131306;40,5592069
95035;95;20; ;2011;2011-08-28T15:27:18Z;1416201750;8,5370918;39,9746029
95082;95;20;Museo Delle Statue Menhir;2012;2012-08-27T20:27:22Z;1885910019;9,0522513;39,8544798
95014;95;20;Museo de S'Omo 'e Sa Majarza;2014;2014-12-19T21:49:11Z;1789157480;8,9371023;40,1131009
95041;95;20;Museo Archeologico / Etnografico Palazzo Atzori;2012;2012-01-16T18:27:04Z;1593356518;8,763209;40,0829266
104009;104;20;Museo dello stazzo e della civiltà contadina;2012;2012-01-14T12:10:00Z;1589508395;9,7001553;40,7088567
106002;106;20;Polo museale casa Zapata;2012;2012-06-03T12:13:37Z;1774615135;9,0006761;39,7028949
106021;106;20;Museo ornitologico;2012;2012-11-04T14:02:30Z;1996998154;8,8884525;39,6718708
106001;106;20;Museo del Coltello Sardo;2012;2012-04-15T21:18:09Z;1718551729;8,5981228;39,5266392
107003;107;20;Miniera di Serbariu - Museo del Carbone;2014;2014-10-07T21:45:41Z;1325429081;8,5095762;39,1632259
107003;107;20;Museo Archeologico Villa Sulcis;2011;2011-06-14T20:46:33Z;1325694466;8,5248934;39,1637589
92078;92;20; ;2012;2012-07-06T11:36:49Z;1794640724;8,8181341;39,2641288
92009;92;20;Museo Sant'Eulalia;2014;2014-04-26T05:41:24Z;1670392027;9,1146284;39,2145776
92009;92;20;Villa di Tigellio;2014;2014-09-18T21:21:56Z;1959410719;9,1083408;39,2205695
91016;91;20; ;2012;2012-10-07T06:36:23Z;1950339046;9,2253425;40,007735
88009;88;19;Museo Civico Italia in Africa;2015;2015-12-08T17:19:05Z;2280680823;14,7309371;36,9251683
88009;88;19;Museo Archeologico Ibleo;2013;2013-05-20T17:06:04Z;2313283265;14,7270362;36,9239791
88002;88;19;Musei;2013;2013-04-07T14:41:13Z;2255476609;14,7038996;37,0312759
82027;82;19;Museo Mandralisca;2014;2014-12-08T17:55:02Z;2460991086;14,0210356;38,0396605
87004;87;19;Biblioteca e Pinacoteca Zelantea;2014;2014-10-09T18:18:52Z;2386743682;15,1629416;37,6140198
85013;85;19;Museo della Civiltà Contadina;2014;2014-03-15T13:27:08Z;2231319345;14,3862202;37,1445124
87011;87;19;Museo Civico - Ex Carcere Borbonico;2015;2015-06-12T08:06:37Z;2339304862;14,5126563;37,2365984
87011;87;19; ;2013;2013-06-10T15:13:40Z;2339324754;14,5198223;37,2318446
87011;87;19; ;2013;2013-06-12T11:02:07Z;2341799478;14,5202967;37,2311973
87011;87;19;"Galleria """"Luigi Sturzo""""";2013;2013-07-07T15:13:00Z;2377084679;14,5127997;37,2377261
87011;87;19;Galleria civica d'arte contemporanea;2013;2013-07-07T18:34:52Z;2377259941;14,5147258;37,2413071
87011;87;19;Museo Etnologico Siciliano;2013;2013-07-07T18:56:05Z;2377276115;14,5116332;37,2402801
87002;87;19;Casa del Nespolo;2013;2013-07-26T12:28:17Z;2397265113;15,1610017;37,563279
83097;83;19;Fondazione Giuseppe Mazzullo;2013;2013-07-21T10:25:01Z;2391457146;15,2816984;37,8508019
83097;83;19;esposizione di presepi;2013;2013-07-30T23:12:17Z;2401982825;15,2811621;37,8509231
82053;82;19;Museo del Risorgimento Vittorio Emanuele Orlando;2013;2013-03-22T22:24:48Z;2215309343;13,3630909;38,1194078
82053;82;19;Museo di Mineralogia;2013;2013-05-20T12:52:31Z;2312914776;13,3734512;38,1101997
82053;82;19;museo di Palazzo Mirto;2013;2013-12-11T15:02:32Z;2320556452;13,3682238;38,1165506
82053;82;19;Galleria d'Arte Moderna;2013;2013-12-15T15:27:06Z;2498804753;13,3656995;38,1151585
82053;82;19;Palazzo Dei Normanni - Cappella Palatina;2015;2015-07-11T14:24:24Z;2498808368;13,3533453;38,1105115
84015;84;19;Museo;2013;2013-05-20T18:03:39Z;2313354259;13,4334366;37,5188093
83068;83;19;Museo comunale;2013;2013-08-31T21:07:10Z;2440808026;14,8610002;38,1614714
84001;84;19;Casa natale di Luigi Pirandello e museo;2013;2013-04-19T09:32:51Z;2272453430;13,5519641;37,2912586
82071;82;19;museo regionale di storia naturale e mostra perm;2013;2013-10-18T21:46:00Z;2501137654;13,0799201;38,1538483
87025;87;19;museo di San Nicola;2013;2013-07-03T18:22:19Z;2372332694;14,7936081;37,2738226
87027;87;19;Biblioteca-museo Luigi Capuana;2014;2014-10-15T07:22:07Z;2378436837;14,6908686;37,2666816
87031;87;19;Museo della civiltà contadina;2013;2013-07-21T09:28:11Z;2391363990;15,0234;37,6140572
90007;90;20;palazzo solinas;2013;2013-01-28T16:37:38Z;2132541140;8,6962045;40,5723216
90007;90;20;arte contemporanea fondazione Logudoruù;2014;2014-04-15T08:32:31Z;2132541164;8,6971003;40,5731447
90058;90;20;Antiquarium Turritano;2015;2015-06-11T10:06:07Z;2129442312;8,3969772;40,838389
90064;90;20;Museo della Brigata Sassari;2015;2015-01-22T18:09:25Z;2130436042;8,5634847;40,7264646
90064;90;20;Museo nazionale Sanna;2015;2015-03-03T00:23:44Z;2267756818;8,567491;40,7226621
90064;90;20;"Museo d'arte contemporanea """"Masedu""""";2015;2015-01-22T18:09:25Z;2268060427;8,5604747;40,7341958
90064;90;20;Museo d'arte;2014;2014-10-07T20:23:11Z;2268148486;8,5597691;40,7271196
90064;90;20;Museo - Palazzo della Frumentaria;2014;2014-10-07T20:23:11Z;2284653750;8,5602729;40,7298384
90064;90;20;Museo etnografico - F. Bande;2013;2013-07-21T09:37:14Z;2391406778;8,5558708;40,7239011
95025;95;20; ;2013;2013-01-29T17:37:41Z;2133931594;8,6650419;39,786032
95065;95;20;Casa museo;2013;2013-04-24T20:28:24Z;2280041644;8,6341501;39,7238804
104006;104;20;Museo del Vino;2013;2013-02-19T09:47:51Z;2063107236;9,1707298;40,7884252
104001;104;20;Museo Etnografico Oliva Carta Cannas;2015;2015-08-10T10:15:31Z;2483697519;9,0653944;40,9286156
106018;106;20; ;2013;2013-03-24T19:58:35Z;2219334798;8,9235526;39,4196493
91012;91;20;Museo;2012;2012-12-08T17:20:18Z;2056323955;8,8303249;40,2816642
